message,true_label,predicted,filename,correct
"All Satellite Channels Free !!                     18441


Get All Satellite Channels Free !!





Now your can program your satellite system to get all
channels free. This include Direct Tv, Dishnetwork 
and Gla. Our satellite programming packages comes with
everything your need to program your satellite system.
The software is ease as 1,2,3 to use and it takes less
that 5 minute to program your satellite system. There 
are company that will charge you up to $600 to do this
for you and everytime your card needs to be reset they 
charge you an extra $100.00 Now you can do it yourself for :
Only $99.00


Email us 
for order information.








Fre=
e sports, Free xxx Movies, Free Pay perview.=",ham,scam,TRAIN_01338.eml.txt,False
"[ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.Hi -

( http://club.4tfox.com )

You get emails every day, offering to show you how to make money.
Most of these emails are from people who are NOT making any money.
And they expect you to listen to them?

Enough.

If you want to make money with your computer, then you should
hook up with a group that is actually DOING it.  We are making
a large, continuing income every month.  What's more - we will
show YOU how to do the same thing.

This business is done completely by internet and email, and you
can even join for free to check it out first.  If you can send
an email, you can do this.  No special ""skills"" are required.

How much are we making?  Anywhere from $2000 to $9000 per month.
We are real people, and most of us work at this business part-time.
But keep in mind, we do WORK at it - I am not going to 
insult your intelligence by saying you can sign up, do no work,
and rake in the cash.  That kind of job does not exist.  But if
you are willing to put in 10-12 hours per week, this might be
just the thing you are looking for.

This is not income that is determined by luck, or work that is
done FOR you - it is all based on your effort.  But, as I said,
there are no special skills required.  And this income is RESIDUAL -
meaning that it continues each month (and it tends to increase
each month also).

Interested?  I invite you to find out more.  You can get in as a
free member, at no cost, and no obligation to continue if you
decide it is not for you.  We are just looking for people who still
have that ""burning desire"" to find an opportunity that will reward
them incredibly well, if they work at it.

To grab a FREE ID# and have more information, simply go to the 
 web address http://club.4tfox.com  and send me an email with following 
 informtion

""Send me a free membership!""

Be sure to include your:
1. First name
2. Last name
3. Email address (if different from above)

We will confirm your position and send you a special report
as soon as possible, and also Your free Member Number.

If you are not interested in tring to Earn Money,  :)
you are interested in the huge discount from the 140 Online Shops,
Very Cheap ISP package and many many more,

You can also go to the web address:
http://club.4tfox.com/#id-GreatService

That's all there's to it.

We'll then send you info, and you can make up your own mind.

Looking forward to hearing from you!

Sincerely, 

Hugh Zou

P.S. After having several negative experiences with network
marketing companies I had pretty much given up on them.
This is different - there is value, integrity, and a
REAL opportunity to have your own home-based business...
and finally make real money on the internet.

Don't pass this up..you can sign up and test-drive the
program for FREE.  All you need to do is get your free
membership.

Unsubscribing: Send a blank email to: removemefromlist@bigfoot.com with
""Remove"" in the subject line.  By submitting a request for a FREE
DHS Club Membership, I agree to accept email from the DHS Club for
both their consumer and business opportunities.

3619ezfT0-011VpTm2924l20
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",ham,scam,TRAIN_03282.eml.txt,False
"Protect your family's future for less than $1 per day 


Those hours of the night were precious, but Fremont did not use them. Defeated, he held back, magnifying the numbers of his enemy, fearing that Jackson was in front of him with his whole army, and once more out of touch with his ally, Shields. 
I did not ring. What made you come in without orders? Go away, Suzette. 

Gale turned his eyes down-stream to the barracks, and noted that the long flag-staff had at last been erected. Even as he looked he saw a bundle mounting towards its tip, and then beheld the Stars and Stripes flutter out in the air, while the men below cheered noisily. It was some time before he answered. I'm not afraid, if that's all, she answered in a very firm tone. I love you, and I trust you, and I could follow you to the world's end--or, if needful, out of it. But there's one other question. Bertram, ought I to?   I 've had a regularly splendid time, and thank you ever so much, she said when the good-nights were being exchanged..Who knows? He was, perhaps, a savage. Yet he may have been tender-hearted. I hope so, if he is going to be fixed in bronze for the ages to stare at.  
Mr. Barnett, will you go aloft and keep me posted? said the captain.  

Harley always travelled light, carrying only two valises, and an hour sufficed for his packing. Then, like the old campaigner that he was, he slept soundly, and early the next morning he went again to the hotel at which the Graysons were staying. He felt a little hesitation in sending up a card so soon, knowing what swarms of people Mr. Grayson had been compelled to receive and how badly he must stand in need of rest, but there was no help for it.  Let me look at it. 

 That trip was full of dangers for you, and, as we go through all this Western country, there may be more to come. I want the right, Sylvia, to look after you, to look after you more closely than I've ever done before, and to do that, Sylvia, I've got to be your husband.  No one will take thy place with me, my daughter. 


Protect your family's future for less than $1 per day








Her voice failed her as she uttered the last sentence. But she restrained herself after the first sob that heaved her overladen bosom, and stood calmly awaiting the answer to her urgent petition.  Neither now nor afterwards, Mr. Lynde.  A movement of astonishment ran through the assembly.  What does the information bureau of the Seven Seas know about it? 
WHO told you I was dead? I asked, sternly. 
And then in two columns of leaded type, under a pyramid of head-lines, was told the story of Sylvia Morgan. Flushed with enthusiasm, the account said, she had come from Idaho to help her uncle, the candidate. Although only eighteen years of age--she was twenty-two--she had displayed a most remarkable perception and grasp of politics and of great issues. It was she, with her youthful zeal, who inspired Mr. Grayson and his friends with courage for a conflict against odds. He consulted her daily about his speeches; it was she who always put into them some happy thought, some telling phrase that was sure to captivate the people. In a pinch she could make a speech herself, and she would probably be seen on the stump in the West. And she was as beautiful as she was intellectual and eloquent; she would be the most picturesque feature of this or


Yes! cried Sylvia, how I have honored Adam for that steadfastness, and how I have despised myself, because I could not be as wise and faithful in the earlier, safer sentiment I felt for Geoffrey.",ham,scam,TRAIN_00338.eml.txt,False
"Re: PROTECT YOUR COMPUTER AGAINST HARMFUL VIRUSES! 21198





Norton AD




 
      

ATTENTION:
            This is a MUST for ALL Computer Users!!!


 *NEW
      - Special Package Deal!*


Nor=
ton
            SystemWorks 2002 Software Suite
            -Professional Edition-




Includes
            Six - Yes 6! =
- Feature-Packed UtilitiesALL
            for =
1
            Special LOW
            Price!




This Software Will:- Protect your
            computer from unwanted and  hazardous viruses- Help=
 secure your
            private & valuable information- Allow you to transfer =
files
            and send e-mails  safely- Backup your ALL your data=
 quick and
            easily- Improve your PC's performance w/superior
            integral diagnostics!

 
      


6
Feature-Packed Utilities
1
 Great
            Price 

            A $300+=
  Combined Retail Value
            YOURS for Only $29.99!
<Includes
            FREE Shipping!>


 Don't fall prey to destructive viruses
    or hackers!Protect  your computer and your valuable  informat=
ion
    and



->
            CLICK HERE to Order Yours NOW! <-



Click
      here for more information
       
      Your
      email address was obtained from an opt-in list. Opt-in MRSA List
       Purchase Code # 312-1-010.  If you wish to be unsubs=
cribed
      from this list, please Click
      here and press send to be removed. If you have previously unsubs=
cribed
      and are still receiving this message, you may email our Spam
      Abuse Control Center. We do not condone spam in any shape or for=
m.
      Thank You kindly for your cooperation.",ham,scam,TRAIN_02769.eml.txt,False
"Tech's Major Decline""Once we thought of the Internet as this thing with infinite capabilities.
It was basically just a fad that came along.""

Missing from the article is the percentage of foreign enrolement, I would
bet the numbers of students from Asia (China specificly) has gone up quite a
bit, and is the only thing keeping the overall numbers from plummiting.

""you can't get the chicks with that anymore.""

About time us geeks were outcasts again. I was getting sick of hearing about
geeks breeding and ending up with autistic children - proving that
intelligence is a genetic defect and a ""do not breed"" flag.)

- Adam L. ""Duncan"" Beberg
  http://www.mithral.com/~beberg/
  beberg@mithral.com

-----------------

Tech's Major Decline
College Students Turning Away From Bits and Bytes

By Ellen McCarthy
Washington Post Staff Writer
Tuesday, August 27, 2002; Page E01

If John Yandziak had been entering college a few years ago, he might have
sought a stake in the ""new"" economy. He might have dreamed of becoming an
ace code-cracker for the CIA or the National Security Agency, or imagined
toppling an empire with revolutionary software. Maybe he would have tried to
use the Internet to end world hunger.

But as Yandziak attends his first college classes this week, he's harboring
different academic ambitions. The Ashburn native says he wants to do
something more social and more interesting than working with computers.

Besides, he said while packing for a Charlottesville dormitory room, ""you
can't get the chicks with that anymore.""

The tech industry's financial problems are enough to bankrupt the dreams of
some fair-weather students. But now there's another consequence of the tech
bust: Enrollment growth in undergraduate computer science departments has
come to a halt.

The number of undergraduates majoring in computer science fell 1 percent in
2001, according to a report by the Computing Research Association. And
educators in the field say the trend seems to be accelerating, with some
colleges seeing much greater drops as the new academic year begins.

The word is out among department deans that the bust's fallout has trickled
into the classroom, said Maria Clavez, president of the Association of
Computing Machinery.

""I've heard everything from no change to modest decline to more dramatic
declines,"" said Clavez, who will become the dean of science and engineering
at Princeton University in January. ""It can be hard to see this, because at
some colleges the number of people who want to study computer science so far
exceeds the available space. [But] it is going to have an effect.""

At Virginia Tech, enrollment of undergraduates in the computer science
department will drop 25 percent this year, to 300. At George Washington
University, the number of incoming freshmen who plan to study computer
science fell by more than half this year.

Interest in undergraduate computer science programs had grown rapidly in the
past decade. In 1997, schools with PhD programs in computer science and
computer engineering granted 8,063 degrees, according to the Computing
Research Association. The numbers rose through 2001, when 17,048 degrees
were awarded.

The Labor Department projects that software engineering will be the
fastest-growing occupation between 2000 and 2010, with other
computer-related industries trailing close behind.

But in the short term that growth may slow, based on the changes among
college students. For example, 900 of the 2,000-plus undergraduates studying
information technology and engineering at George Mason University were
computer science majors last year. This year the enrollment in that major is
down to 800, although a newly created and more general information
technology major has attracted 200 students.

""Having it ease off for a while is a bit of a relief,"" said Lloyd Griffith,
dean of George Mason's information technology and engineering school.
""Particularly with the field as it has been, they don't want to spend four
years on something and then not get a job.""

Freshman enrollment for the University of Maryland's computer science major
is expected to be about 167 this fall, down from 329 last year. Maryland
decreased its total freshman enrollment by 11 percent, but that alone does
not account for the drop, said Steve Halperin, dean of Maryland's College of
Computer, Mathematical and Physical Sciences.

""We are seeing a decrease in the number of freshmen who are declaring their
interest in pursuing computer science as a major,"" Halperin said. ""That's a
factual statement. But I would say that at this point . . . we don't expect
to see a decrease in the number of graduates. Many of the kids who are no
longer expressing an interest in majoring in CS would have fallen off.""

Yandziak, who began at the University of Virginia on Saturday, is not
convinced that's the case. He graduated in the top 5 percent of his class,
with a 3.9 grade-point average, and nailed the highest possible score on his
advanced-placement exam in computer science.

""All of my classes have been easy for me. Math and sciences were always fun,
so I looked for professions in which I could use those things,"" Yandziak
said. ""I'm just not sure I want my life to be immersed in [technology]. I
want to do something that will contribute to the practical world.""

Harris N. Miller, president of the Information Technology Association of
America, said the last time there was a dearth of computing professionals,
salaries skyrocketed and workers benefited from the labor shortage.

""There was a tremendous imbalance in the late '90s; potentially you have the
same sort of thing going on right now. People are saying, 'I don't need this
kind of IT training right now,' "" Miller said. ""Our concern as an industry
is that if they begin to again see major declines in enrollment, down the
road four years, as the economy picks up, once again companies are going to
find themselves in a shortage situation.""

Economic potential weighs heavily in many student career choices, but other
factors, including program difficulty, personal interests and social
influences, also come into play, said Judy Hingle, director of professional
development at the American College Counseling Association. The perception
of computer science as an isolating, ""nerdy"" profession is one that many in
the industry have tried to squelch. That stereotype went underground during
the tech bubble but reemerged during the bust.

""All the hipness is gone,"" Yandziak said. ""Once we thought of the Internet
as this thing with infinite capabilities. It was basically just a fad that
came along.""

Lamont Thompson, a recent graduate of Calvin Coolidge Senior High School in
the District, is headed to Morehouse College in Atlanta to study business
marketing, with the intention of going into real estate development.

""Technology comes natural to people my age; it's not fascinating anymore,""
Thompson said. ""To be honest with you, when I think computer science, I
think of some guy sitting behind a computer all day in a dark room. It's a
necessity, but I wouldn't take it any further.""",ham,scam,TRAIN_03887.eml.txt,False
"Re: Why are there no latest books written for Debian systems?On 21/04/10 06:15, surreal wrote:
> I wanted to buy a book about Debian, I found that the last book written was
> way back in 2005 by Martin F.
> Krafft

This is hardly a new book.  In fact, it was written in the days of Woody.
(Woody -> Sarge -> Etch -> Lenny -> Squeeze)
And parts of it are obsolete.  But the author focuses on the core stuff of
Unix/Linux, and so most of it is still current.  It's an excellent guide
for how to accomplish common computing tasks in Linux, usually with a
command line tool, and the author has a clear bent toward Debian.

   http://dsl.org/cookbook/cookbook_toc.html

This is the original version of the book, and it is free.  There's an
expanded 2nd Edition available in hard copy for a fee.

-- 
  .''`.     Stephen Powell    
 : :'  :
 `. `'`
   `-


-- 
To UNSUBSCRIBE, email to debian-user-REQUEST@lists.debian.org 
with a subject of ""unsubscribe"". Trouble? Contact listmaster@lists.debian.org
Archive: http://lists.debian.org/2047298230.199548.1271856862719.JavaMail.root@md01.wow.synacor.com",ham,spam,TRAIN_02090.eml.txt,False
"Tired Of Your High Mortgage Rate - REFINANCE TODAY.....Dear Homeowner, 

Interest Rates are at their lowest point in 40 years! We help you find the 
best rate for your situation by matching your needs with hundreds of 
lenders!

Home Improvement, Refinance, Second Mortgage, 
Home Equity Loans, and much, much more!
 
You're eligible even with less than perfect credit!
 
This service is 100% FREE to home owners and new home buyers 
without any obligation. 

Where others say NO, we say YES!!!

http://www282.fastwebsnet.com/mtg
 
Take just 2 minutes to complete the following form.
There is no obligation, all information is kept strictly
confidential, and you must be at least 18 years of age.  
Service is available within the United States only.
This service is fast and free. 

http://www282.fastwebsnet.com/mtg
+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

To opt out:

http://www282.fastwebsnet.com/optout.html",ham,spam,TRAIN_01262.eml.txt,False
"Man rappels off of city bridge trying to hitch a free ride on a
    cruise ship. Misses. Gets free ride on police boat.URL: http://www.newsisfree.com/click/-2,8415146,1717/
Date: 2002-10-01T01:27:10+01:00

(canada.com)",ham,spam,TRAIN_03332.eml.txt,False
"[SPAM]  Attention Counsel,Attention Counsel,
 
Netzdaq Sdn Bhd is a manufacturing company with its head office in Selangor, 
Malaysia, with branches all over Asian continent. The management of Netzdaq 
Sdn Bhd. requires your legal representation for our American delinquent customers.
 
We are looking for a reputable attorney to represent us in America in order for us 
to recover monies due to our organization by overseas customers, and as well follow 
up with these accounts. In order to achieve these objectives a good and reputable law 
firm will be required to handle this service.
 
We understand that a proper Attorney client agreement must be entered into by both parties.   
Your consideration of our request is highly anticipated, and we look forward to your prompt response.
 
Yours Faithfully,

Ando Satoshi",ham,spam,TRAIN_04067.eml.txt,False
"Re: asignar hora a PCOn 20100428_092823, Stephen Powell wrote:
> On Wed, 28 Apr 2010 02:16:20 -0400 (EDT), Camaleón wrote:
> > On Tue, 27 Apr 2010 14:57:59 -0400, Stephen Powell wrote:
> >> On Tue, 27 Apr 2010 15:22:53 -0400 (EDT), cosme wrote:
> >>> ...
> >>> y como quedaría dentro????
> >> 
> >> Solo en ingles, por favor, o mailto:debian-user-spanish@lists.debian.org
> > 
> > After some attemps to try to contact the user (he also writes into the 
> > Spanish list), I reached the following conclusions:
> > 
> > 1/ The user does not receive many of the e-mails coming from the list.
> > 
> > 2/ He cannot receive e-mails from the outside (maybe is behind a proxy or 
> > firewall or any kind of filter system that rejects external e-mails).
> 
> That is indeed strange.  I have never heard of an e-mail system that allows
> e-mails out but not in.  (Except for spam setups, of course!)  He must have
> *some* way of receiving replies, such as viewing the mailing list archives
> via a browser.  Otherwise, why would he ask a question to which he knows that
> he cannot receive replies?  And if memory serves me correctly, this user
> has been repeatedly told that debian-user is for English only.  I must
> therefore conclude that he is either (a) stupid, (b) careless, or (c) obnoxious.

Steve:

There are many more possible reasons than three. Given Camaleon's report of
his investigation, I think it is like that the real reason is something else,
not on your list. Perhaps, for instance, he is insane and is confined to a
mental institution where some of the more lucid inmates are allowed access
to the computers and internet. Whatever the real reason, Camaleon seems to
have exhausted the publicly available options for communication. I thank him.


-- 
Paul E Condon           
pecondon@mesanetworks.net


-- 
To UNSUBSCRIBE, email to debian-user-REQUEST@lists.debian.org 
with a subject of ""unsubscribe"". Trouble? Contact listmaster@lists.debian.org
Archive: http://lists.debian.org/20100428134730.GB2249@big.lan.gnu",ham,scam,TRAIN_03822.eml.txt,False
"Attention  Instant Internet Business 1848qgMTl8From nobody Sun Sep 18 20:45:27 2016
Content-Type: text/html; charset=""iso-8859-1""
Content-Transfer-Encoding: base64

PCEtLSBzYXZlZCBmcm9tIHVybD0oMDAyMilodHRwOi8vaW50ZXJuZXQuZS1t
YWlsIC0tPg0KDQoNCg0KPCFET0NUWVBFIEhUTUwgUFVCTElDICItLy9XM0Mv
L0RURCBIVE1MIDQuMDEgVHJhbnNpdGlvbmFsLy9FTiI+DQoNCjxodG1sPg0K
PGhlYWQ+DQoJPHRpdGxlPklNUE9SVEFOVCBVUERBVEU8L3RpdGxlPg0KPC9o
ZWFkPg0KDQo8Ym9keSBiZ2NvbG9yPSIxMjczQ0IiIHRleHQ9IjAwMDAwIiBs
aW5rPSIwMDAwY2MiIHZsaW5rPSJjYzAwY2MiIGFsaW5rPSJjYzAwMDAiIHRv
cG1hcmdpbj0iMCIgbGVmdG1hcmdpbj0iMCIgYm90dG9tbWFyZ2luPSIwIiBy
aWdodG1hcmdpbj0iMCIgbWFyZ2luaGVpZ2h0PSIwIiBtYXJnaW53aWR0aD0i
MCI+DQo8YnI+DQo8Y2VudGVyPjxhIGhyZWY9Imh0dHA6Ly93d3cuYnVzaW5l
c3NvcHAyMDAyLmNvbS9jYXNobWFjaGluZTQvIj48aW1nIHNyYz0iaHR0cDov
L3d3dy5idXNpbmVzc29wcDIwMDIuY29tL2ltYWdlcy9CTTZ0b3AuanBnIiB3
aWR0aD0iNTAwIiBoZWlnaHQ9IjEzNiIgYWx0PSIiIGJvcmRlcj0iMCI+PC9h
PjwvY2VudGVyPg0KPHRhYmxlIGJvcmRlcj0wIGNlbGxwYWRkaW5nPTAgY2Vs
bHNwYWNpbmc9MCBhbGlnbj0iY2VudGVyIj48dHI+DQoJPHRkIHdpZHRoPTEg
Ymdjb2xvcj0iMDAwMDAwIj48aW1nIHNyYz0iaHR0cDovL3d3dy5idXNpbmVz
c29wcDIwMDIuY29tL2ltYWdlcy9hLmdpZiIgd2lkdGg9MSBoZWlnaHQ9MSBi
b3JkZXI9MCBhbHQ9IiI+PC90ZD4NCgk8dGQgd2lkdGg9NDk4IGJnY29sb3I9
ImZmZmZmZiI+DQoJCTx0YWJsZSBib3JkZXI9MCBjZWxscGFkZGluZz0wIGNl
bGxzcGFjaW5nPTAgYWxpZ249ImNlbnRlciIgd2lkdGg9IjEwMCUiPjx0cj4J
CQkNCgkJCTx0ZCBhbGlnbj0iY2VudGVyIj48dGFibGUgYm9yZGVyPTAgY2Vs
bHBhZGRpbmc9MCBjZWxsc3BhY2luZz0wIHdpZHRoPSIxMDAlIiBoZWlnaHQ9
MTUwPg0KCQkJCTx0cj48dGQ+PGltZyBzcmM9Imh0dHA6Ly93d3cuYnVzaW5l
c3NvcHAyMDAyLmNvbS9pbWFnZXMvYS5naWYiIHdpZHRoPTggaGVpZ2h0PTEg
Ym9yZGVyPTAgYWx0PSIiPjwvdGQ+DQoJCQkJCTx0ZD48YSBocmVmPSJodHRw
Oi8vd3d3LmJ1c2luZXNzb3BwMjAwMi5jb20vY2FzaG1hY2hpbmU0LyI+PGlt
ZyBzcmM9Imh0dHA6Ly93d3cuYnVzaW5lc3NvcHAyMDAyLmNvbS9pbWFnZXMv
Qk1hcnJvdy5naWYiIGFsdD0iIiB3aWR0aD0iMzIiIGhlaWdodD0iMzIiIGJv
cmRlcj0iMCI+PC9hPjwvdGQ+PHRkPiZuYnNwOzwvdGQ+DQoJCQkJCTx0ZD48
YSBocmVmPSJodHRwOi8vd3d3LmJ1c2luZXNzb3BwMjAwMi5jb20vY2FzaG1h
Y2hpbmU0LyI+PGltZyBzcmM9Imh0dHA6Ly93d3cuYnVzaW5lc3NvcHAyMDAy
LmNvbS9pbWFnZXMvdGV4dDFfZmZmZmZmLmdpZiIgd2lkdGg9IjI3NiIgaGVp
Z2h0PSIxOSIgYWx0PSIiIGJvcmRlcj0iMCI+PC9hPjwvdGQ+DQoJCQkJPHRy
Pjx0ZD48aW1nIHNyYz0iaHR0cDovL3d3dy5idXNpbmVzc29wcDIwMDIuY29t
L2ltYWdlcy9hLmdpZiIgd2lkdGg9OCBoZWlnaHQ9MSBib3JkZXI9MCBhbHQ9
IiI+PC90ZD4NCgkJCQkJPHRkPjxhIGhyZWY9Imh0dHA6Ly93d3cuYnVzaW5l
c3NvcHAyMDAyLmNvbS9jYXNobWFjaGluZTQvIj48aW1nIHNyYz0iaHR0cDov
L3d3dy5idXNpbmVzc29wcDIwMDIuY29tL2ltYWdlcy9CTWFycm93LmdpZiIg
YWx0PSIiIHdpZHRoPSIzMiIgaGVpZ2h0PSIzMiIgYm9yZGVyPSIwIj48L2E+
PC90ZD48dGQ+Jm5ic3A7PC90ZD4NCgkJCQkJPHRkPjxhIGhyZWY9Imh0dHA6
Ly93d3cuYnVzaW5lc3NvcHAyMDAyLmNvbS9jYXNobWFjaGluZTQvIj48aW1n
IHNyYz0iaHR0cDovL3d3dy5idXNpbmVzc29wcDIwMDIuY29tL2ltYWdlcy90
ZXh0Ml9mZmZmZmYuZ2lmIiB3aWR0aD0iMTU2IiBoZWlnaHQ9IjIwIiBhbHQ9
IiIgYm9yZGVyPSIwIj48L2E+PC90ZD4NCgkJCQk8dHI+PHRkPjxpbWcgc3Jj
PSJodHRwOi8vd3d3LmJ1c2luZXNzb3BwMjAwMi5jb20vaW1hZ2VzL2EuZ2lm
IiB3aWR0aD04IGhlaWdodD0xIGJvcmRlcj0wIGFsdD0iIj48L3RkPg0KCQkJ
CQk8dGQ+PGEgaHJlZj0iaHR0cDovL3d3dy5idXNpbmVzc29wcDIwMDIuY29t
L2Nhc2htYWNoaW5lNC8iPjxpbWcgc3JjPSJodHRwOi8vd3d3LmJ1c2luZXNz
b3BwMjAwMi5jb20vaW1hZ2VzL0JNYXJyb3cuZ2lmIiBhbHQ9IiIgd2lkdGg9
IjMyIiBoZWlnaHQ9IjMyIiBib3JkZXI9IjAiPjwvYT48L3RkPjx0ZD4mbmJz
cDs8L3RkPg0KCQkJCQk8dGQ+PGEgaHJlZj0iaHR0cDovL3d3dy5idXNpbmVz
c29wcDIwMDIuY29tL2Nhc2htYWNoaW5lNC8iPjxpbWcgc3JjPSJodHRwOi8v
d3d3LmJ1c2luZXNzb3BwMjAwMi5jb20vaW1hZ2VzL3RleHQzX2ZmZmZmZi5n
aWYiIHdpZHRoPSIyNTciIGhlaWdodD0iMjAiIGFsdD0iIiBib3JkZXI9IjAi
PjwvYT48L3RkPg0KCQkJCTx0cj48dGQ+PGltZyBzcmM9Imh0dHA6Ly93d3cu
YnVzaW5lc3NvcHAyMDAyLmNvbS9pbWFnZXMvYS5naWYiIHdpZHRoPTggaGVp
Z2h0PTEgYm9yZGVyPTAgYWx0PSIiPjwvdGQ+DQoJCQkJCTx0ZD48YSBocmVm
PSJodHRwOi8vd3d3LmJ1c2luZXNzb3BwMjAwMi5jb20vY2FzaG1hY2hpbmU0
LyI+PGltZyBzcmM9Imh0dHA6Ly93d3cuYnVzaW5lc3NvcHAyMDAyLmNvbS9p
bWFnZXMvQk1hcnJvdy5naWYiIGFsdD0iIiB3aWR0aD0iMzIiIGhlaWdodD0i
MzIiIGJvcmRlcj0iMCI+PC9hPjwvdGQ+PHRkPiZuYnNwOzwvdGQ+DQoJCQkJ
CTx0ZD48YSBocmVmPSJodHRwOi8vd3d3LmJ1c2luZXNzb3BwMjAwMi5jb20v
Y2FzaG1hY2hpbmU0LyI+PGltZyBzcmM9Imh0dHA6Ly93d3cuYnVzaW5lc3Nv
cHAyMDAyLmNvbS9pbWFnZXMvdGV4dDRfZmZmZmZmLmdpZiIgd2lkdGg9IjE5
MSIgaGVpZ2h0PSIxOCIgYWx0PSIiIGJvcmRlcj0iMCI+PC9hPjwvdGQ+DQoJ
CQk8L3RhYmxlPjwvdGQ+DQoJCQk8dGQgYWxpZ249ImNlbnRlciI+PGEgaHJl
Zj0iaHR0cDovL3d3dy5idXNpbmVzc29wcDIwMDIuY29tL2Nhc2htYWNoaW5l
NC8iPjxpbWcgc3JjPSJodHRwOi8vd3d3LmJ1c2luZXNzb3BwMjAwMi5jb20v
aW1hZ2VzL0JNYW5pbWF0ZWQuZ2lmIiB3aWR0aD0iMTUzIiBoZWlnaHQ9IjE1
MCIgYWx0PSIiIGJvcmRlcj0iMCI+PC9hPjwvdGQ+DQoJCTwvdHI+PC90YWJs
ZT4JCQkNCgkJPHRhYmxlIGJvcmRlcj0wIGNlbGxwYWRkaW5nPTAgY2VsbHNw
YWNpbmc9MCB3aWR0aD0iMTAwJSI+DQoJCQk8dGQ+PGltZyBzcmM9Imh0dHA6
Ly93d3cuYnVzaW5lc3NvcHAyMDAyLmNvbS9pbWFnZXMvYS5naWYiIHdpZHRo
PTggaGVpZ2h0PTEgYm9yZGVyPTAgYWx0PSIiPjwvdGQ+DQoJCQk8dGQ+PGEg
aHJlZj0iaHR0cDovL3d3dy5idXNpbmVzc29wcDIwMDIuY29tL2Nhc2htYWNo
aW5lNC8iPjxpbWcgc3JjPSJodHRwOi8vd3d3LmJ1c2luZXNzb3BwMjAwMi5j
b20vaW1hZ2VzL0JNYXJyb3cuZ2lmIiBhbHQ9IiIgd2lkdGg9IjMyIiBoZWln
aHQ9IjMyIiBib3JkZXI9IjAiPjwvYT48L3RkPjx0ZD4mbmJzcDs8L3RkPg0K
CQkJPHRkIGFsaWduPSJjZW50ZXIiPjxhIGhyZWY9Imh0dHA6Ly93d3cuYnVz
aW5lc3NvcHAyMDAyLmNvbS9jYXNobWFjaGluZTQvIj48aW1nIHNyYz0iaHR0
cDovL3d3dy5idXNpbmVzc29wcDIwMDIuY29tL2ltYWdlcy90ZXh0NV9mZmZm
ZmYuZ2lmIiB3aWR0aD0iMzE3IiBoZWlnaHQ9IjE1IiBhbHQ9IiIgYm9yZGVy
PSIwIj48L2E+Jm5ic3A7Jm5ic3A7Jm5ic3A7Jm5ic3A7Jm5ic3A7Jm5ic3A7
Jm5ic3A7PC90ZD4NCgkJPC90YWJsZT4JCQkJDQoJPC90ZD4NCgk8dGQgd2lk
dGg9MSBiZ2NvbG9yPSIwMDAwMDAiPjxpbWcgc3JjPSJodHRwOi8vd3d3LmJ1
c2luZXNzb3BwMjAwMi5jb20vaW1hZ2VzL2EuZ2lmIiB3aWR0aD0xIGhlaWdo
dD0xIGJvcmRlcj0wIGFsdD0iIj48L3RkPg0KPC90cj48L3RhYmxlPg0KPGNl
bnRlcj48YSBocmVmPSJodHRwOi8vd3d3LmJ1c2luZXNzb3BwMjAwMi5jb20v
Y2FzaG1hY2hpbmU0LyI+PGltZyBzcmM9Imh0dHA6Ly93d3cuYnVzaW5lc3Nv
cHAyMDAyLmNvbS9pbWFnZXMvQk02Ym90dG9tLmpwZyIgd2lkdGg9IjUwMCIg
aGVpZ2h0PSIxMjgiIGFsdD0iIiBib3JkZXI9IjAiPjwvYT48L2NlbnRlcj4N
CjwvQ0VOVEVSPjxkaXYgYWxpZ249ImNlbnRlciI+PGZvbnQgc2l6ZT0iLTEi
PlRvIG9wdC1vdXQgb2Ygb3VyIGRhdGFiYXNlICA8YSBocmVmPSJodHRwOi8v
d3d3LmJ1c2luZXNzb3BwMjAwMi5jb20vcmVtb3ZlLmh0bSIgc3R5bGU9ImNv
bG9yOiBBcXVhOyI+Q0xJQ0sgSEVSRTwvZm9udD48L2E+PC9kaXY+DQo8YnI+
DQo8L2JvZHk+DQo8L2h0bWw+DQo8Zm9udCBjb2xvcj0iV2hpdGUiPg0KZmF0
aGVyMzU4NnhTeUczLTA0OWJhR2EzNDU4RGRwSjAtNzM4VEtOWjMzNjBHcmtD
OS0yNTBZZ3NJODQybDUxDQo2NDI2Z1BqSTItMzU0S3VHazg0ODdibWRUMC0w
ODlsaVBMNTkyM3R1VUk3LTE3NWlOc0k0NTExa3FwcTEtMDIwa0t6Uzk3OTRY
Zm9obDcyDQo=",ham,spam,TRAIN_00224.eml.txt,False
